id@com.groupon:id/fragment_log_in_sign_up_name,com.alibaba.aliexpresshd:id/tv_register_agreement,android.widget.TextView,"[56,1129][1384,1309]",1.0
id@com.groupon:id/done,com.alibaba.aliexpresshd:id/tv_signin_btn_label,android.widget.TextView,"[621,945][819,1021]",1.0
id@com.groupon:id/fragment_log_in_sign_up_password,com.alibaba.aliexpresshd:id/et_password,android.widget.EditText,"[252,709][1384,877]",1.01
id@com.groupon:id/ic_shopping_cart,com.alibaba.aliexpresshd:id/tv_addToCart_1,android.widget.TextView,"[0,0][0,0]",1.0
id@com.groupon:id/deal_image,,android.widget.TextView,"[861,1163][1127,1215]",0.9
id@com.groupon:id/cta_button,com.alibaba.aliexpresshd:id/bt_buynow_1,android.widget.Button,"[825,2613][1440,2621]",1.0
id@com.groupon:id/global_search_button_text,com.alibaba.aliexpresshd:id/search_hint,android.widget.TextView,"[210,206][433,332]",0.9
id@com.groupon:id/category_icon,,android.widget.TextView,"[42,1163][308,1215]",1.01
id@com.groupon:id/done_button,com.alibaba.aliexpresshd:id/btn_apply_refine,android.widget.Button,"[1132,171][1440,339]",1.01
id@com.groupon:id/fragment_log_in_sign_up_email,com.alibaba.aliexpresshd:id/et_email,android.widget.EditText,"[252,485][1384,653]",1.0
id@com.groupon:id/my_stuff,com.alibaba.aliexpresshd:id/iv_my_wallet,android.widget.ImageView,"[56,2059][140,2143]",0.9
id@com.groupon:id/search_edittext,com.alibaba.aliexpresshd:id/tv_search_view_goback_,android.widget.ImageButton,"[0,171][168,367]",0.9
id@com.groupon:id/quantity_button_text,com.alibaba.aliexpresshd:id/tv_quantity,android.widget.EditText,"[1174,1186][1300,1270]",1.01
id@com.groupon:id/fragment_log_in_sign_up_groupon_button,com.alibaba.aliexpresshd:id/btn_sign_in,android.widget.Button,"[56,2079][1384,2247]",1.0
