"xpath@//android.widget.TextView[@text=""NEW USER""]",com.contextlogic.home:id/sign_in_fragment_create_account_button,android.widget.TextView,"[56,1863][1384,2003]",1.0
id@com.groupon:id/fragment_log_in_sign_up_name,com.contextlogic.home:id/create_account_fragment_first_name_text,android.widget.EditText,"[56,962][706,1102]",2.0
id@com.groupon:id/done,com.contextlogic.home:id/sign_in_fragment_sign_in_button,android.widget.TextView,"[56,1425][1384,1565]",1.0
id@com.groupon:id/fragment_log_in_sign_up_password,com.contextlogic.home:id/sign_in_fragment_password_text,android.widget.EditText,"[56,1137][1384,1277]",2.7
id@com.groupon:id/ic_shopping_cart,com.contextlogic.home:id/product_feed_num_purchased_text,android.widget.TextView,"[737,1776][1404,1839]",1.0
"xpath@//android.widget.Button[@text=""Just show me the deals""]",com.contextlogic.home:id/sign_in_fragment_terms_policy_full_ver,android.widget.TextView,"[0,0][0,0]",1.0
id@com.groupon:id/deal_image,com.contextlogic.home:id/product_feed_image,android.widget.ImageView,"[35,990][702,1671]",0.9
id@com.groupon:id/cta_button,com.contextlogic.home:id/product_details_fragment_add_to_cart_button,android.widget.TextView,"[915,2617][1405,2621]",1.01
id@com.groupon:id/global_search_button_text,com.contextlogic.home:id/home_page_search_icon,android.widget.ImageView,"[224,242][336,295]",0.9
id@com.groupon:id/category_icon,com.contextlogic.home:id/home_page_search_icon,android.widget.ImageView,"[224,242][336,295]",0.9
id@com.groupon:id/fragment_log_in_sign_up_email,com.contextlogic.home:id/sign_in_fragment_email_text,android.widget.EditText,"[56,962][1384,1102]",2.7
id@com.groupon:id/search_edittext,com.contextlogic.home:id/search_src_text,android.widget.EditText,"[336,204][1356,330]",0.9
id@com.groupon:id/dialog_positive_button,,android.widget.Button,"[192,1602][1248,1770]",1.01
id@com.groupon:id/quantity_button_text,com.contextlogic.home:id/cart_fragment_quantity_dropdown_text,android.widget.TextView,"[1268,1218][1286,1292]",1.01
id@com.groupon:id/fragment_log_in_sign_up_groupon_button,com.contextlogic.home:id/sign_in_fragment_email_text,android.widget.EditText,"[56,962][1384,1102]",1.8
