id@com.etsy.android:id/search_src_text,com.groupon:id/title,android.widget.TextView,"[126,1537][1370,1683]",1.0
id@com.etsy.android:id/edit_password_confirm,com.groupon:id/fragment_log_in_sign_up_password,android.widget.EditText,"[56,972][1384,1110]",0.9
xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v7.widget.RecyclerView/android.widget.LinearLayout[2]/android.widget.ImageView,com.groupon:id/categories,android.view.ViewGroup,"[360,2582][720,2621]",0.9
id@com.etsy.android:id/btn_sign_in_dialog,com.groupon:id/done,android.widget.Button,"[195,2005][1245,2173]",1.0
id@com.etsy.android:id/edit_username,com.groupon:id/fragment_log_in_sign_up_email,android.widget.EditText,"[56,626][1384,764]",1.0
id@com.etsy.android:id/button_cart,com.groupon:id/ic_shopping_cart,android.widget.ImageView,"[1289,227][1373,311]",1.0
id@com.etsy.android:id/edit_password,com.groupon:id/fragment_log_in_sign_up_password,android.widget.EditText,"[56,799][1384,937]",0.9
id@com.etsy.android:id/edit_register_password,com.groupon:id/fragment_log_in_sign_up_password,android.widget.EditText,"[56,972][1384,1110]",0.9
id@com.etsy.android:id/edit_email,com.groupon:id/fragment_log_in_sign_up_email,android.widget.EditText,"[56,799][1384,937]",1.0
id@com.etsy.android:id/edit_first_name,com.groupon:id/fragment_log_in_sign_up_name,android.widget.EditText,"[56,626][1384,764]",2.0
xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v7.widget.RecyclerView/android.widget.LinearLayout[1]/android.widget.TextView,com.groupon:id/categoryCardTitle,android.widget.TextView,"[969,689][1384,746]",1.0
id@com.etsy.android:id/filters_text_view,,android.widget.TextView,"[1075,395][1440,521]",1.0
id@com.etsy.android:id/search_filters_sort_by_text,,android.widget.TextView,"[759,395][1061,521]",1.8
id@com.etsy.android:id/edit_last_name,com.groupon:id/fragment_log_in_sign_up_name,android.widget.EditText,"[56,626][1384,764]",2.0
id@com.etsy.android:id/cart_icon,com.groupon:id/ic_shopping_cart,android.widget.ImageView,"[1300,227][1384,311]",1.8
id@com.etsy.android:id/button_signin,com.groupon:id/done,android.widget.Button,"[195,2005][1245,2173]",1.0
