id@com.contextlogic.geek:id/create_account_fragment_first_name_text,com.groupon:id/fragment_log_in_sign_up_name,android.widget.EditText,"[56,626][1384,764]",2.0
id@com.contextlogic.geek:id/action_bar_item_icon,com.groupon:id/category_icon,android.widget.ImageView,"[1121,200][1258,337]",0.9
id@com.contextlogic.geek:id/sign_in_fragment_email_text,com.groupon:id/fragment_log_in_sign_up_email,android.widget.EditText,"[56,626][1384,764]",2.7
id@com.contextlogic.geek:id/fragment_filter_done,com.groupon:id/filter_sheet_background_click_interceptor,android.view.View,"[0,367][1440,2582]",0.9
id@com.contextlogic.geek:id/create_account_fragment_email_text,com.groupon:id/fragment_log_in_sign_up_email,android.widget.EditText,"[56,799][1384,937]",1.8
id@com.contextlogic.geek:id/create_account_fragment_password_text,com.groupon:id/fragment_log_in_sign_up_password,android.widget.EditText,"[56,972][1384,1110]",1.8
"xpath@//android.widget.TextView[@content-desc=""Filter""]",,android.widget.TextView,"[1075,395][1440,521]",1.0
id@com.contextlogic.geek:id/cart_fragment_cart_items_item_row_want_less,com.groupon:id/shipping_and_delivery_item_view,android.view.ViewGroup,"[0,1078][1440,1252]",0.9
id@com.contextlogic.geek:id/search_src_text,com.groupon:id/categories,android.view.ViewGroup,"[360,2582][720,2621]",1.01
"xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]",,android.widget.ImageButton,"[0,171][196,367]",2.01
id@com.contextlogic.geek:id/product_details_fragment_add_to_cart_button,com.groupon:id/cta_button,android.widget.Button,"[42,2582][1398,2621]",1.01
id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button,com.groupon:id/fragment_log_in_sign_up_email,android.widget.EditText,"[56,626][1384,764]",1.8
"xpath@//android.widget.TextView[@content-desc=""Search""]",com.groupon:id/categories,android.view.ViewGroup,"[360,2582][720,2621]",1.01
id@com.contextlogic.geek:id/create_account_fragment_confirm_email_text,com.groupon:id/fragment_log_in_sign_up_email,android.widget.EditText,"[56,799][1384,937]",1.8
id@com.contextlogic.geek:id/create_account_fragment_create_account_button,com.groupon:id/fragment_log_in_sign_up_name,android.widget.EditText,"[56,626][1384,764]",0.9
id@com.contextlogic.geek:id/create_account_fragment_last_name_text,com.groupon:id/fragment_log_in_sign_up_name,android.widget.EditText,"[56,626][1384,764]",2.0
id@com.contextlogic.geek:id/sign_in_fragment_password_text,com.groupon:id/fragment_log_in_sign_up_password,android.widget.EditText,"[56,799][1384,937]",2.7
id@com.contextlogic.geek:id/filter_fragment_row_main_text,,android.widget.TextView,"[443,395][731,521]",1.01
id@com.contextlogic.geek:id/product_feed_image,com.groupon:id/deal_image,android.widget.ImageView,"[28,1136][1412,1915]",0.9
