id@com.groupon:id/fragment_log_in_sign_up_name,com.contextlogic.geek:id/create_account_fragment_first_name_text,android.widget.EditText,"[28,248][526,358]",2.0
id@com.groupon:id/done,,android.widget.ImageButton,"[0,66][154,220]",1.0
id@com.groupon:id/fragment_log_in_sign_up_password,com.contextlogic.geek:id/sign_in_fragment_password_text,android.widget.EditText,"[28,386][1052,496]",2.7
id@com.groupon:id/ic_shopping_cart,com.contextlogic.geek:id/product_feed_num_purchased_text,android.widget.TextView,"[737,1335][1404,1391]",1.0
id@com.groupon:id/deal_image,com.contextlogic.geek:id/product_feed_image,android.widget.ImageView,"[35,570][702,1237]",0.9
id@com.groupon:id/cta_button,com.contextlogic.geek:id/product_details_fragment_add_to_cart_button,android.widget.TextView,"[915,2617][1405,2621]",1.01
id@com.groupon:id/global_search_button_text,,android.widget.TextView,"[1244,185][1440,353]",1.0
id@com.groupon:id/category_icon,com.contextlogic.geek:id/action_bar_item_icon,android.widget.ImageView,"[908,213][1020,325]",0.9
id@com.groupon:id/done_button,com.contextlogic.geek:id/fragment_filter_done,android.widget.TextView,"[876,2582][1405,2621]",0.9
id@com.groupon:id/fragment_log_in_sign_up_email,com.contextlogic.geek:id/sign_in_fragment_email_text,android.widget.EditText,"[28,248][1052,358]",2.7
id@com.groupon:id/search_edittext,com.contextlogic.geek:id/search_src_text,android.widget.EditText,"[364,204][1412,330]",1.0
id@com.groupon:id/dialog_positive_button,,android.widget.Button,"[192,1600][1248,1768]",1.0
id@com.groupon:id/quantity_button_text,com.contextlogic.geek:id/cart_fragment_cart_items_item_row_quantity_text,android.widget.TextView,"[553,841][623,917]",1.01
id@com.groupon:id/fragment_log_in_sign_up_groupon_button,com.contextlogic.geek:id/sign_in_fragment_email_text,android.widget.EditText,"[28,248][1052,358]",1.8
