id@com.contextlogic.home:id/shipping_address_form_street_address_text,com.contextlogic.home:id/shipping_address_form_first_name_text,android.widget.EditText,"[56,501][692,647]",2.7
xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.CheckedTextView[2],android:id/text1,android.widget.CheckedTextView,"[727,1425][1262,1593]",1.01
id@com.contextlogic.home:id/cart_fragment_quantity_dropdown_icon,com.contextlogic.home:id/cart_fragment_cart_items_checkout_button,android.widget.TextView,"[56,2596][1384,2621]",1.8
id@com.contextlogic.home:id/menu_view_profile_arrow,,android.widget.TextView,"[308,397][579,471]",1.8
id@com.contextlogic.home:id/product_details_fragment_add_to_cart_button,com.contextlogic.home:id/product_details_fragment_overview_save_to_wishlist_button_image,android.widget.ImageView,"[1244,1926][1349,2031]",3.6
id@com.contextlogic.home:id/sign_in_fragment_sign_in_button,com.contextlogic.home:id/sign_in_fragment_sign_in_button,android.widget.TextView,"[56,1425][1384,1565]",2.01
id@com.contextlogic.home:id/create_account_fragment_last_name_text,com.contextlogic.home:id/create_account_fragment_first_name_text,android.widget.EditText,"[56,962][706,1102]",3.6
id@com.contextlogic.home:id/sign_in_fragment_password_text,com.contextlogic.home:id/sign_in_fragment_forgot_password_button,android.widget.TextView,"[56,1305][1384,1369]",2.7
id@com.contextlogic.home:id/create_account_fragment_create_account_button,com.contextlogic.home:id/create_account_fragment_create_account_button,android.widget.Button,"[56,1466][1384,1606]",3.01
id@com.contextlogic.home:id/product_feed_image,com.contextlogic.home:id/product_feed_gridview,android.widget.ScrollView,"[0,367][1440,2621]",1.8
id@com.contextlogic.home:id/simple_list_view_text_view,com.contextlogic.home:id/simple_list_view_text_view,android.widget.TextView,"[0,2073][1440,2259]",1.01
id@com.contextlogic.home:id/cart_fragment_cart_shipping_floating_done_button,com.contextlogic.home:id/cart_fragment_cart_shipping_floating_done_button,android.widget.TextView,"[56,2596][1384,2621]",1.01
id@com.contextlogic.home:id/create_account_fragment_password_text,com.contextlogic.home:id/create_account_fragment_first_name_text,android.widget.EditText,"[56,962][706,1102]",2.7
"xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]",,android.widget.ImageButton,"[0,171][196,367]",2.01
id@com.contextlogic.home:id/create_account_fragment_first_name_text,com.contextlogic.home:id/create_account_fragment_last_name_text,android.widget.EditText,"[734,962][1384,1102]",3.6
id@com.contextlogic.home:id/shipping_address_form_zip_postal_text,com.contextlogic.home:id/shipping_address_form_first_name_text,android.widget.EditText,"[56,501][692,647]",2.7
id@com.contextlogic.home:id/shipping_address_form_phone_text,com.contextlogic.home:id/shipping_address_form_first_name_text,android.widget.EditText,"[56,501][692,647]",2.7
id@com.contextlogic.home:id/sign_in_fragment_email_text,com.contextlogic.home:id/sign_in_fragment_password_text,android.widget.EditText,"[56,1137][1384,1277]",1.8
id@com.contextlogic.home:id/create_account_fragment_email_text,com.contextlogic.home:id/create_account_fragment_first_name_text,android.widget.EditText,"[56,962][706,1102]",2.7
"xpath@//android.widget.Button[@text=""Remove""]",,android.widget.Button,"[192,1602][1248,1770]",1.01
"xpath@//android.widget.TextView[@text=""Manage Addresses""]",com.contextlogic.home:id/settings_fragment_row_text,android.widget.TextView,"[56,1023][1384,1107]",2.01
id@com.contextlogic.home:id/search_src_text,com.contextlogic.home:id/search_src_text,android.widget.EditText,"[336,204][1356,330]",4.01
id@com.contextlogic.home:id/shipping_address_form_city_text,com.contextlogic.home:id/shipping_address_form_first_name_text,android.widget.EditText,"[56,501][692,647]",2.7
id@com.contextlogic.home:id/address_book_footer_text,com.contextlogic.home:id/address_book_footer_text,android.widget.TextView,"[0,544][1440,740]",3.01
