id@com.etsy.android:id/cart_icon,com.zappos.android.sixpmFlavor:id/html_textview,android.widget.TextView,"[0,2603][1440,2621]",2.382142857142857
id@com.etsy.android:id/legal_row,android:id/summary,android.widget.TextView,"[56,677][935,743]",0.5
id@com.etsy.android:id/button_register,continue,android.widget.Button,"[56,1550][1389,1711]",0.8235294117647058
id@com.etsy.android:id/edit_last_name,auth--show-password-checkbox,android.widget.CheckBox,"[63,1389][147,1473]",0.5882352941176471
id@com.etsy.android:id/btn_remove,com.zappos.android.sixpmFlavor:id/html_textview,android.widget.TextView,"[0,2603][1440,2621]",0.99
id@com.etsy.android:id/btn_link,android:id/title,android.widget.TextView,"[252,1551][822,1627]",1.25
xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v7.widget.RecyclerView/android.widget.LinearLayout[1]/android.widget.TextView,,android.widget.TextView,"[727,1641][1426,2201]",0.8235294117647058
id@com.etsy.android:id/search_src_text,,android.widget.ImageView,"[1300,185][1440,353]",0.8235294117647058
id@com.etsy.android:id/search_filters_sort_by_text,android:id/button1,android.widget.Button,"[1076,2375][1305,2564]",0.5
id@com.etsy.android:id/button_cart,com.zappos.android.sixpmFlavor:id/html_textview,android.widget.TextView,"[0,2603][1440,2621]",1.4166666666666665
id@com.etsy.android:id/filters_text_view,com.zappos.android.sixpmFlavor:id/menu_filter,android.widget.TextView,"[621,185][789,353]",1.0
xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.view.ViewGroup/android.support.v7.widget.RecyclerView/android.widget.FrameLayout[3]/android.view.ViewGroup/android.widget.ImageView[1],android:id/button1,android.widget.Button,"[1076,2375][1305,2564]",0.45
id@com.etsy.android:id/menu_search,com.zappos.android.sixpmFlavor:id/html_textview,android.widget.TextView,"[0,2603][1440,2621]",1.7321428571428572
