id@com.contextlogic.home:id/create_account_fragment_last_name_text,com.contextlogic.home:id/login_fragment_terms_policy_full_ver,android.widget.TextView,"[0,0][0,0]",1.3
id@com.contextlogic.home:id/create_account_fragment_create_account_button,com.contextlogic.home:id/create_account_fragment_create_account_button,android.widget.Button,"[56,1466][1384,1606]",3.0
id@com.contextlogic.home:id/simple_list_view_text_view,com.contextlogic.home:id/simple_list_view_text_view,android.widget.TextView,"[0,0][0,0]",1.0
id@com.contextlogic.home:id/create_account_fragment_password_text,com.contextlogic.home:id/login_fragment_terms_policy_full_ver,android.widget.TextView,"[0,0][0,0]",0.75
xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.CheckedTextView[2],android:id/text1,android.widget.CheckedTextView,"[727,1425][1262,1593]",1.0
id@com.contextlogic.home:id/product_details_fragment_add_to_cart_button,com.contextlogic.home:id/product_details_fragment_add_to_cart_button,android.widget.TextView,"[915,2617][1405,2621]",1.0
"xpath@//android.widget.Button[@text=""Remove""]",,android.widget.Button,"[192,1602][1248,1770]",1.0
id@com.contextlogic.home:id/cart_fragment_cart_shipping_floating_done_button,com.contextlogic.home:id/cart_fragment_cart_shipping_floating_done_button,android.widget.TextView,"[56,2596][1384,2621]",1.0
"xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]",,android.widget.ImageButton,"[0,171][196,367]",2.0
id@com.contextlogic.home:id/sign_in_fragment_sign_in_button,com.contextlogic.home:id/sign_in_fragment_sign_in_button,android.widget.TextView,"[56,1425][1384,1565]",2.0
