id@com.thirdrock.fivemiles:id/btn_save_filter,com.thirdrock.fivemiles:id/btn_save_filter,android.widget.Button,"[56,2596][1384,2621]",1.0
id@com.thirdrock.fivemiles:id/login_email,com.thirdrock.fivemiles:id/txt_terms,android.widget.TextView,"[105,2439][1335,2621]",0.6666666666666666
id@com.thirdrock.fivemiles:id/login_last_name,com.thirdrock.fivemiles:id/txt_terms,android.widget.TextView,"[105,2439][1335,2621]",1.3
id@com.thirdrock.fivemiles:id/sign_up,com.thirdrock.fivemiles:id/sign_up,android.widget.Button,"[70,2561][699,2621]",1.0
id@com.thirdrock.fivemiles:id/sign_in,com.thirdrock.fivemiles:id/sign_in,android.widget.Button,"[741,2561][1370,2621]",2.0
id@com.thirdrock.fivemiles:id/login_first_name,com.thirdrock.fivemiles:id/txt_terms,android.widget.TextView,"[105,2439][1335,2621]",0.8
id@com.thirdrock.fivemiles:id/login_login,com.thirdrock.fivemiles:id/sign_in,android.widget.Button,"[741,2561][1370,2621]",2.0
id@com.thirdrock.fivemiles:id/profile_edit_profile,com.thirdrock.fivemiles:id/profile_edit_profile,android.widget.TextView,"[1096,199][1384,280]",2.0
id@com.thirdrock.fivemiles:id/ic_filter,com.thirdrock.fivemiles:id/ic_filter,android.widget.TextView,"[1272,225][1418,313]",1.0
id@com.thirdrock.fivemiles:id/register_register,com.thirdrock.fivemiles:id/sign_up,android.widget.Button,"[70,2561][699,2621]",1.0
id@com.thirdrock.fivemiles:id/login_password,com.thirdrock.fivemiles:id/txt_terms,android.widget.TextView,"[105,2439][1335,2621]",1.55
"xpath@//android.view.View[@text=""Add new address""]",,android.view.View,"[0,402][1440,559]",3.0
