id@com.ebay.mobile:id/textview_sign_in_status,com.ebay.mobile:id/textview_sign_in_status,,"[0,500][1050,678]",1.0
id@com.ebay.mobile:id/button_sign_in,com.ebay.mobile:id/button_sign_in,android.widget.Button,"[56,1119][1384,1287]",2.0
id@com.ebay.mobile:id/button_register,com.ebay.mobile:id/button_register,android.widget.Button,"[56,1763][1384,1931]",3.0
id@com.ebay.mobile:id/button_sort,com.ebay.mobile:id/button_sort,android.widget.Button,"[936,367][1172,563]",1.0
id@com.ebay.mobile:id/et_email,com.ebay.mobile:id/tv_legal_text,android.widget.TextView,"[70,1131][1384,1237]",0.6666666666666666
id@com.ebay.mobile:id/bt_continue,com.ebay.mobile:id/bt_continue,android.widget.Button,"[56,1487][1384,1655]",1.0
id@com.ebay.mobile:id/search_box,com.ebay.mobile:id/search_box,android.widget.TextView,"[28,367][1076,535]",3.0
"xpath@//android.widget.TextView[@content-desc=""Categories button""]",com.ebay.mobile:id/design_menu_item_text,android.widget.CheckedTextView,"[56,2310][994,2478]",1.0
id@com.ebay.mobile:id/button_classic,com.ebay.mobile:id/button_classic,android.widget.Button,"[56,1980][1384,2148]",4.0
id@com.ebay.mobile:id/et_temp,com.ebay.mobile:id/tv_legal_text,android.widget.TextView,"[70,1131][1384,1237]",0.75
xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.ListView/android.widget.LinearLayout[2]/android.widget.CheckedTextView,com.ebay.mobile:id/button_filter_subelement,android.widget.CheckedTextView,"[280,823][1384,1047]",4.0
id@com.ebay.mobile:id/et_first_name,com.ebay.mobile:id/tv_legal_text,android.widget.TextView,"[70,1131][1384,1237]",0.7142857142857143
id@com.ebay.mobile:id/bt_create_your_account,com.ebay.mobile:id/bt_create_your_account,android.widget.Button,"[56,1629][1384,1797]",2.0
id@com.ebay.mobile:id/home,com.ebay.mobile:id/home,android.widget.ImageButton,"[0,171][196,367]",3.0
id@com.ebay.mobile:id/et_last_name,com.ebay.mobile:id/tv_legal_text,android.widget.TextView,"[70,1131][1384,1237]",1.2142857142857144
