id@com.contextlogic.wish:id/product_details_fragment_add_to_cart_button,com.groupon:id/cta_button,android.widget.Button,"[42,2582][1398,2621]",1.0
id@com.contextlogic.wish:id/create_account_fragment_create_account_button,com.groupon:id/terms_view,android.widget.TextView,"[56,1286][1384,1392]",1.6140350877192982
"xpath@//android.widget.TextView[@content-desc=""Search""]",com.groupon:id/categories,android.view.ViewGroup,"[360,2582][720,2621]",1.0
id@com.contextlogic.wish:id/sign_in_fragment_sign_in_button,com.groupon:id/done,android.widget.Button,"[195,2005][1245,2173]",0.99
id@com.contextlogic.wish:id/create_account_fragment_last_name_text,com.groupon:id/terms_view,android.widget.TextView,"[56,1286][1384,1392]",1.3
xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.Button,com.groupon:id/dialog_positive_button,android.widget.Button,"[745,1604][1297,1781]",1.0
"xpath@//android.widget.TextView[@content-desc=""Filter""]",,android.widget.TextView,"[1075,395][1440,521]",0.99
id@com.contextlogic.wish:id/sign_in_fragment_create_account_button,com.groupon:id/terms_view,android.widget.TextView,"[56,993][1384,1099]",2.114035087719298
"xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]",,android.widget.ImageButton,"[0,171][196,367]",2.0
id@com.contextlogic.wish:id/create_account_fragment_password_text,com.groupon:id/terms_view,android.widget.TextView,"[56,1286][1384,1392]",0.75
