id@com.guardian:id/show_more,com.guardian:id/show_more,android.widget.ImageView,"[21,2088][126,2144]",2.01
id@com.guardian:id/register_first_name,com.guardian:id/register_first_name,android.widget.EditText,"[42,592][1038,734]",2.01
id@com.guardian:id/register_email,com.guardian:id/register_email,android.widget.EditText,"[42,286][1038,428]",1.01
id@com.guardian:id/etInput,com.guardian:id/etInput,android.widget.EditText,"[226,78][1080,198]",1.01
id@com.guardian:id/clSearchBox,com.guardian:id/clSearchBox,android.view.ViewGroup,"[11,81][566,193]",0.909
id@com.guardian:id/register_last_name,com.guardian:id/register_last_name,android.widget.EditText,"[42,745][1038,887]",2.01
id@com.guardian:id/bOk,com.guardian:id/bOk,android.widget.Button,"[162,1274][918,1416]",1.01
id@com.guardian:id/iivBackButton,com.guardian:id/iivBackButton,android.widget.ImageView,"[22,81][127,186]",2.01
id@com.guardian:id/register_password,com.guardian:id/register_password,android.widget.EditText,"[42,439][1038,581]",1.01
id@com.guardian:id/bTextSize,com.guardian:id/bTextSize,android.widget.ImageView,"[732,93][837,198]",3.01
id@com.guardian:id/bBack,com.guardian:id/bBack,android.widget.ImageView,"[11,97][116,194]",2.01
id@com.guardian:id/actionbar_home_button,com.guardian:id/actionbar_home_button,android.widget.ImageView,"[21,112][126,217]",2.01
id@com.guardian:id/register_username,com.guardian:id/register_username,android.widget.EditText,"[42,898][1038,1040]",1.01
id@com.guardian:id/email,com.guardian:id/email,android.widget.EditText,"[42,534][1038,676]",1.01
id@com.guardian:id/search_footer_text_view,com.guardian:id/search_footer_text_view,android.widget.TextView,"[0,839][1080,970]",3.01
id@com.guardian:id/password,com.guardian:id/password,android.widget.EditText,"[42,687][1038,829]",1.01
id@com.guardian:id/fabHome,com.guardian:id/fabHome,android.widget.ImageButton,"[912,2046][1059,2144]",3.01
id@com.guardian:id/ivBackButton,com.guardian:id/ivBackButton,android.widget.ImageView,"[21,86][126,191]",2.01
id@com.guardian:id/bSavePage,com.guardian:id/bSavePage,android.widget.ImageView,"[964,93][1069,198]",3.01
id@com.guardian:id/sfl_button,com.guardian:id/sfl_button,android.widget.ImageView,"[21,1822][126,1927]",2.01
