id@com.guardian:id/search_footer_text_view,com.guardian:id/search_footer_text_view,android.widget.TextView,"[0,839][1080,970]",3.0
id@com.guardian:id/ivBackButton,com.guardian:id/ivBackButton,android.widget.ImageView,"[21,86][126,191]",2.0
id@com.guardian:id/show_more,com.guardian:id/show_more,android.widget.ImageView,"[21,2088][126,2144]",2.0
id@com.guardian:id/bSavePage,com.guardian:id/bSavePage,android.widget.ImageView,"[964,93][1069,198]",3.0
id@com.guardian:id/actionbar_home_button,com.guardian:id/actionbar_home_button,android.widget.ImageView,"[21,112][126,217]",2.0
id@com.guardian:id/bTextSize,com.guardian:id/bTextSize,android.widget.ImageView,"[732,93][837,198]",3.0
id@com.guardian:id/bBack,com.guardian:id/bBack,android.widget.ImageView,"[11,97][116,194]",2.0
id@com.guardian:id/fabHome,com.guardian:id/fabHome,android.widget.ImageButton,"[912,2046][1059,2144]",3.0
id@com.guardian:id/iivBackButton,com.guardian:id/iivBackButton,android.widget.ImageView,"[22,81][127,186]",2.0
id@com.guardian:id/sfl_button,com.guardian:id/sfl_button,android.widget.ImageView,"[21,1822][126,1927]",2.0
id@com.guardian:id/bOk,com.guardian:id/bOk,android.widget.Button,"[162,1274][918,1416]",1.0
